YEAR;MO;DY;T2M;TS;PRECTOTCORR;QV2M;RH2M;WS10M;ALLSKY_SFC_UV_INDEX;PS;;T2M;TS;PRECTOTCORR;T2M;TS;PRECTOTCORR;QV2M;QV2M_PRED
2014;4;12;28.57;30.49;0;17.03;70.44;7.66;2.56;100.59;;;;;;;;;
2014;4;13;28.37;30.08;0;17.82;74.25;5.62;2.19;100.58;;;;;;;;;
2014;4;14;28.3;30.55;0;17.58;73.88;6.02;2.23;100.56;;;;;;;;;
2014;4;15;28.2;30.05;0;17.76;74.81;6.04;2.12;100.6;;;;;;;;;
2014;4;16;27.6;29.82;0.04;17.7;77.06;7.61;1.97;100.73;;;;;;;;;
2014;4;17;28.2;29.9;0.03;17.94;75.62;7.9;2.59;100.68;;;;;;;;;
2014;4;18;28.44;30.04;0.01;17.94;74.5;7.45;2.59;100.61;;;;;;;;;
2014;4;19;28.88;30.65;0.12;18.49;75;6.61;2.04;100.67;;;;;;;;;
2014;4;20;28.65;29.76;0.08;18.86;77.31;5.82;1.79;100.75;;;;;;;;;
2014;4;21;28.33;29.41;0.11;19.1;79.5;5.85;2.16;100.69;;;;;;;;;
2014;4;22;27.64;28.63;0.07;19.04;82.31;5.66;1.95;100.67;;;;;;;;;
2014;4;23;27.69;28.74;0.78;19.47;84.19;6.69;1.95;100.73;;;;;;;;;
2014;4;24;28.51;29.53;0.69;19.35;79.88;4.55;1.93;100.74;;;;;;;;;
2014;4;25;28.54;29.35;0.96;19.53;80.25;4.76;2.36;100.7;;;;;;;;;
2014;4;26;28.65;29.7;2.66;19.41;79.69;4.01;1.3;100.69;;;;;;;;;
2014;4;27;28.24;29.38;1.17;18.98;79.5;3.49;1.74;100.75;;;;;;;;;
2014;4;28;28.77;29.73;0.64;19.23;78;4.56;2.59;100.58;;;;;;;;;
2014;4;29;28.19;28.48;0.76;19.35;80.94;4.53;2.34;100.59;;;;;;;;;
2014;4;30;28.37;29.01;0.52;19.41;80.5;3.68;1.99;100.64;;;;;;;;;
2014;5;1;28.48;29.92;0.78;18.98;78.5;4.5;2.31;100.61;;;;;;;;;
2014;5;2;28.58;29.04;1.87;19.17;78.69;4.65;2.35;100.65;;;;;;;;;
2014;5;3;28.76;29.8;1.48;19.41;78.88;3.09;2.09;100.86;;;;;;;;;
2014;5;4;28.63;30.12;1.63;18.98;77.88;5.02;2.12;100.94;;;;;;;;;
2014;5;5;28.59;30.17;1.22;18.8;77.25;6.16;2.55;100.81;;;;;;;;;
2014;5;6;28.74;30.51;1.5;18.86;76.81;6.59;2.45;100.73;;;;;;;;;
2014;5;7;28.69;30.52;1.23;19.1;78;6.85;2.24;100.82;;;;;;;;;
2014;5;8;28.4;30.2;0.98;18.8;78.25;7.48;2.21;100.89;;;;;;;;;
2014;5;9;28.44;30.36;2.2;18.31;76.06;7.3;2.37;100.95;;;;;;;;;
2014;5;10;28.55;30.44;3.16;18.01;74.31;6.34;2.31;100.91;;;;;;;;;
2014;5;11;28.48;30.51;2.08;17.94;74.25;5.31;2.63;100.84;;;;;;;;;
2014;5;12;28.47;30.76;1.21;18.07;74.75;5.06;2.48;100.8;;;;;;;;;
2014;5;13;29.64;31.22;2.1;19.1;73.88;5.8;2.6;100.54;;;;;;;;;
2014;5;14;29.17;29.84;4.2;19.9;78.62;4.7;2.36;100.57;;;;;;;;;
2014;5;15;28.73;29.17;7.2;20.08;81.56;4.54;1.62;100.7;;;;;;;;;
2014;5;16;28.36;29.24;2.87;19.47;81;5.09;2.11;100.74;;;;;;;;;
2014;5;17;28.83;29.96;1.66;18.92;76.62;5.87;2.38;100.72;;;;;;;;;
2014;5;18;28.76;29.97;2.36;18.86;76.69;6.81;2.4;100.69;;;;;;;;;
2014;5;19;28.43;28.96;4.27;19.84;82.12;5.05;2.41;100.75;;;;;;;;;
2014;5;20;28.32;29.07;3.71;19.47;81.19;4.48;2.19;100.82;;;;;;;;;
2014;5;21;28.23;29.31;2.68;19.17;80.5;4.75;1.87;100.85;;;;;;;;;
2014;5;22;28.69;29.38;2.6;19.35;79;5.57;2.57;100.77;;;;;;;;;
2014;5;23;28.62;29.12;2.22;19.59;80.25;4.44;-999;100.83;;;;;;;;;
2014;5;24;28.6;29.08;1.51;19.47;79.88;4.71;2.19;100.83;;;;;;;;;
2014;5;25;29.07;30.11;0.52;19.23;77.06;5.66;2.51;100.75;;;;;;;;;
2014;5;26;29.13;30.42;0.12;19.17;76.5;6.51;2.56;100.79;;;;;;;;;
2014;5;27;29.33;30.22;1.36;19.59;77.25;4.75;2.62;100.76;;;;;;;;;
2014;5;28;29.24;29.6;0.59;19.29;76.56;3.54;2.48;100.78;;;;;;;;;
2014;5;29;28.65;29.15;1.2;19.59;80.19;3.81;1.85;100.76;;;;;;;;;
2014;5;30;28.4;29.08;3.76;19.53;80.94;3.56;2.2;100.72;;;;;;;;;
2014;5;31;28.83;29.59;3.96;19.78;80;4.68;2.47;100.66;;;;;;;;;
2014;6;1;28.97;30.28;3.54;19.84;79.62;4.62;2.33;100.61;;;;;;;;;
2014;6;2;28.79;29.6;5.78;20.2;81.75;3.98;1.99;100.58;;;;;;;;;
2014;6;3;29.05;30.25;2.58;20.02;80.06;5.32;2.18;100.53;;;;;;;;;
2014;6;4;29.67;30.84;1.28;19.71;76.12;4.67;2.52;100.47;;;;;;;;;
2014;6;5;29.67;30.91;0.15;20.14;77.62;4.48;2.57;100.46;;;;;;;;;
2014;6;6;29.86;31.15;0.19;20.08;76.62;5.65;2.59;100.46;;;;;;;;;
2014;6;7;29.23;30.41;1.07;20.14;79.44;4.85;2.27;100.57;;;;;;;;;
2014;6;8;28.67;29.58;2.98;20.02;81.62;4.74;2.16;100.7;;;;;;;;;
2014;6;9;28.58;29.58;3.54;19.71;81;4.17;2.38;100.78;;;;;;;;;
2014;6;10;28.69;29.5;6.45;20.26;82.62;3.54;2.48;100.79;;;;;;;;;
2014;6;11;28.72;29.19;3.58;20.39;82.75;3.8;2.39;100.73;;;;;;;;;
2014;6;12;28.99;29.47;1.25;20.26;81.31;4.71;2.7;100.65;;;;;;;;;
2014;6;13;28.99;29.37;7.4;20.39;81.62;4.37;2.52;100.7;;;;;;;;;
2014;6;14;28.6;29.24;5.68;19.84;81.44;4.81;1.91;100.72;;;;;;;;;
2014;6;15;28.9;29.44;2.13;20.39;82.12;3.85;2.23;100.69;;;;;;;;;
2014;6;16;29.3;29.44;1.47;19.9;78.38;3.8;1.88;100.69;;;;;;;;;
2014;6;17;28.28;29.32;2.27;19.84;82.69;4.74;2.44;100.8;;;;;;;;;
2014;6;18;28.71;29.21;0.93;19.53;79.69;5.45;2.02;100.87;;;;;;;;;
2014;6;19;28.96;29.55;0.66;19.78;79.62;5.56;2.12;100.81;;;;;;;;;
2014;6;20;28.89;29.41;1.99;20.08;81.06;4;2.33;100.75;;;;;;;;;
2014;6;21;28.86;29.82;1.38;20.26;81.69;3.87;2.25;100.71;;;;;;;;;
2014;6;22;29.19;29.75;1.46;20.08;79.62;4.16;2.39;100.66;;;;;;;;;
2014;6;23;28.92;29.75;1.78;19.71;79.25;5.57;1.92;100.77;;;;;;;;;
2014;6;24;28.94;29.9;2.42;20.08;80.94;5.53;1.88;100.83;;;;;;;;;
2014;6;25;28.1;29.1;0.97;19.78;83.44;3.13;1.85;100.87;;;;;;;;;
2014;6;26;28.34;28.98;0.84;19.35;80.5;2.84;2.32;100.83;;;;;;;;;
2014;6;27;28.68;29.37;0.41;19.65;80.25;3.34;2.05;100.82;;;;;;;;;
2014;6;28;28.73;29.4;0.45;19.29;78.75;4.67;1.82;100.96;;;;;;;;;
2014;6;29;29.51;30.52;0.59;19.59;76.44;6.59;2.63;100.83;;;;;;;;;
2014;6;30;29.3;30.38;4.52;20.08;79.31;5.13;2.19;100.71;;;;;;;;;
2014;7;1;28.73;29.39;8.48;19.84;80.81;3.7;1.02;100.73;;;;;;;;;
2014;7;2;28.9;29.56;6.41;19.96;80.44;3.43;2.56;100.83;;;;;;;;;
2014;7;3;29.37;30.33;1.43;19.29;76.06;5.96;2.56;100.82;;;;;;;;;
2014;7;4;29.51;30.6;0.81;19.35;75.88;6.32;2.56;100.81;;;;;;;;;
2014;7;5;28.87;29.48;0.89;19.35;78.12;5.4;2.22;100.86;;;;;;;;;
2014;7;6;28.64;29.37;1.15;19.17;78.44;5.91;2.24;100.78;;;;;;;;;
2014;7;7;28.9;29.51;3.08;20.26;81.81;4.89;2.49;100.83;;;;;;;;;
2014;7;8;28.87;29.33;0.83;19.65;79.5;6.54;2.43;100.91;;;;;;;;;
2014;7;9;29.13;29.94;0.26;19.1;76.19;6.96;2.51;100.79;;;;;;;;;
2014;7;10;28.55;29;0.15;19.23;79.06;5.06;2.45;100.7;;;;;;;;;
2014;7;11;28.56;28.87;0.31;19.65;80.62;5.37;1.89;100.64;;;;;;;;;
2014;7;12;29.35;29.35;0.24;19.1;75.44;5.11;2.08;100.63;;;;;;;;;
2014;7;13;29.65;30.19;0.16;19.41;75.44;4.8;2.64;100.69;;;;;;;;;
2014;7;14;28.91;29.23;0.76;19.65;79.12;4.24;2.61;100.8;;;;;;;;;
2014;7;15;29.12;29.51;0.81;20.08;79.88;4.01;2.22;100.81;;;;;;;;;
2014;7;16;29.19;29.87;1.21;20.08;79.81;3.02;2.41;100.87;;;;;;;;;
2014;7;17;29.61;30.19;1.6;19.84;77.19;4.27;2.56;100.84;;;;;;;;;
2014;7;18;29.61;29.77;0.89;20.08;77.94;3.5;2.23;100.87;;;;;;;;;
2014;7;19;29.56;30.01;0.11;19.84;77.06;5.66;2.63;100.71;;;;;;;;;
2014;7;20;29.56;30.05;0.77;20.32;79;4.41;2.53;100.68;;;;;;;;;
2014;7;21;29.37;29.81;0.96;20.39;79.81;3.26;2.15;100.7;;;;;;;;;
2014;7;22;29.61;30.18;0.38;19.53;75.81;5.98;2.47;100.62;;;;;;;;;
2014;7;23;29.55;30.23;0.06;19.17;74.5;6.59;2.61;100.6;;;;;;;;;
2014;7;24;29.62;30.52;0.58;19.84;76.62;5.26;2.48;100.56;;;;;;;;;
2014;7;25;29.34;30.19;0.73;19.71;77.44;4.88;2.62;100.64;;;;;;;;;
2014;7;26;29.4;30.23;2.74;19.47;76.5;4.28;2.34;100.7;;;;;;;;;
2014;7;27;28.15;29.23;1.59;19.53;82.06;4.17;1.98;100.97;;;;;;;;;
2014;7;28;29.55;30.57;0.52;19.71;77.06;4.84;2.7;100.83;;;;;;;;;
2014;7;29;29.68;30.49;0.72;19.84;76.75;4.84;2.41;100.82;;;;;;;;;
2014;7;30;28.76;29.83;1.07;19.78;80.44;4.16;2.51;100.85;;;;;;;;;
2014;7;31;28.89;29.56;0.52;19.96;80.5;4.66;2.31;100.77;;;;;;;;;
2014;8;1;29.3;30.43;0.47;19.78;78;5.87;2.58;100.63;;;;;;;;;
2014;8;2;28.83;29.84;0.89;19.78;79.94;3.6;1.66;100.68;;;;;;;;;
2014;8;3;27.65;29.21;0.78;18.74;81.12;3.66;1.61;100.95;;;;;;;;;
2014;8;4;28.51;30.14;2.58;18.62;76.94;4.77;2.42;100.93;;;;;;;;;
2014;8;5;29.42;30.98;0.82;18.74;73.88;6;2.68;100.89;;;;;;;;;
2014;8;6;29.33;30.83;4.6;19.47;76.94;5.8;2.54;100.83;;;;;;;;;
2014;8;7;28.04;28.88;10.15;19.41;82.12;4.4;1.84;100.88;;;;;;;;;
2014;8;8;28.14;29.32;7.05;18.98;80.06;3.27;1.87;100.96;;;;;;;;;
2014;8;9;28.94;30.02;1.35;19.96;80.25;4.05;2.48;100.84;;;;;;;;;
2014;8;10;28.59;29.37;2.12;19.96;81.88;4.16;1.86;100.82;;;;;;;;;
2014;8;11;29.13;30.08;0.98;19.41;77.25;5.52;2.44;100.8;;;;;;;;;
2014;8;12;28.62;29.22;1.31;19.65;80.5;4.05;2.57;100.87;;;;;;;;;
2014;8;13;28.48;29.37;3.58;19.65;81.12;3.16;2.29;100.91;;;;;;;;;
2014;8;14;28.97;29.5;2.87;20.26;81.31;5.54;2.12;100.77;;;;;;;;;
2014;8;15;29.73;30.78;0.42;19.9;76.88;4.91;2.7;100.73;;;;;;;;;
2014;8;16;29.44;30.14;1.88;20.26;79.19;4.95;2.53;100.78;;;;;;;;;
2014;8;17;29.08;29.8;3.12;20.2;80.56;3.45;2.56;100.74;;;;;;;;;
2014;8;18;28.58;28.91;3.71;19.59;80.31;3.1;1.98;100.7;;;;;;;;;
2014;8;19;27.44;28.4;4.05;18.43;81;3.32;1.54;100.86;;;;;;;;;
2014;8;20;28.46;29.14;3.53;19.59;81.19;4.25;2.35;100.86;;;;;;;;;
2014;8;21;28.19;29.14;1.4;19.23;80.62;5.91;2.08;100.82;;;;;;;;;
2014;8;22;28.38;29.2;3.49;19.1;79.44;4.8;2.09;100.73;;;;;;;;;
2014;8;23;28.21;30.04;5.45;18.8;78.94;3.84;2.02;100.74;;;;;;;;;
2014;8;24;28.19;29.94;5.52;18.37;77.12;2.6;2.45;100.73;;;;;;;;;
2014;8;25;28.04;29.44;5.36;19.29;81.56;3.4;1.98;100.69;;;;;;;;;
2014;8;26;28.79;28.97;14.86;19.35;78.38;4.58;1.89;100.75;;;;;;;;;
2014;8;27;27.87;28.91;14.82;18.98;81.31;2.86;2.03;100.94;;;;;;;;;
2014;8;28;27.62;28.87;7;19.04;82.44;2.82;2.12;100.85;;;;;;;;;
2014;8;29;28.02;29.31;1.78;18.19;77.38;2.98;2.35;100.92;;;;;;;;;
2014;8;30;29.44;30.02;0.98;20.08;78.62;4.09;2.67;100.87;;;;;;;;;
2014;8;31;29.87;30.6;0.5;20.2;77.56;5.06;2.76;100.75;;;;;;;;;
2014;9;1;29.65;30.15;0.9;20.63;79.62;5.04;2.65;100.68;;;;;;;;;
2014;9;2;28.97;29.27;5.39;20.69;82.81;5.07;1.82;100.58;;;;;;;;;
2014;9;3;28.06;28.87;8.54;20.32;85.62;3.04;1.28;100.71;;;;;;;;;
2014;9;4;28.5;29.26;6.89;20.08;82.75;2.22;2.4;100.79;;;;;;;;;
2014;9;5;28.53;29.11;5.05;20.57;84.44;3.73;2.52;100.78;;;;;;;;;
2014;9;6;29.15;29.27;2.8;20.39;80.75;3.77;2.14;100.61;;;;;;;;;
2014;9;7;28.99;29.6;5.36;19.9;79.62;2.92;2.38;100.59;;;;;;;;;
2014;9;8;29.15;29.5;3.18;19.53;77.88;3.33;1.87;100.73;;;;;;;;;
2014;9;9;29.15;29.66;2.43;20.51;81.44;3.86;2.51;100.68;;;;;;;;;
2014;9;10;29.35;29.6;3.32;20.39;79.81;4.33;1.95;100.55;;;;;;;;;
2014;9;11;28.6;29.15;2.71;19.9;81.31;3.5;1.8;100.61;;;;;;;;;
2014;9;12;27.85;28.85;3.03;19.9;84.81;3.94;1.37;100.69;;;;;;;;;
2014;9;13;27.98;29.09;10.06;19.65;83.31;3.48;1.66;100.76;;;;;;;;;
2014;9;14;28.51;29.28;11.55;19.47;80.31;4.27;1.48;100.86;;;;;;;;;
2014;9;15;27.93;28.85;6.53;19.04;81.25;3.13;1.83;101.02;;;;;;;;;
2014;9;16;28.05;28.87;14.17;20.14;85.12;3.94;1.75;100.99;;;;;;;;;
2014;9;17;28.63;29.05;18.35;19.96;81.81;5.48;2.12;100.86;;;;;;;;;
2014;9;18;28.67;29.03;17.08;19.53;79.81;4.88;2.05;100.84;;;;;;;;;
2014;9;19;28.62;28.89;12.24;20.02;81.81;3.88;2.51;100.81;;;;;;;;;
2014;9;20;27.98;28.49;18.95;19.71;83.69;3.48;1.98;100.84;;;;;;;;;
2014;9;21;27.7;28.51;13.27;18.86;81.62;1.86;1.72;100.95;;;;;;;;;
2014;9;22;27.89;28.95;18.83;18.98;81.19;3.21;2.09;100.88;;;;;;;;;
2014;9;23;27.57;28.87;3.59;18.92;82.25;2.52;2.07;100.89;;;;;;;;;
2014;9;24;28.39;29.48;1.78;18.8;78.12;2.77;2.59;100.9;;;;;;;;;
2014;9;25;28.77;29.35;6.63;20.02;81.25;3.12;2.66;100.77;;;;;;;;;
2014;9;26;27.97;28.94;6.12;19.96;84.69;2.84;2.13;100.73;;;;;;;;;
2014;9;27;28.65;29.26;1.59;18.13;74.5;3.14;2.54;100.74;;;;;;;;;
2014;9;28;28.52;29.37;0.41;19.71;81;3.04;2.09;100.74;;;;;;;;;
2014;9;29;28.93;29.61;0.31;19.47;78.38;2.64;2.3;100.76;;;;;;;;;
2014;9;30;28.73;29.51;0.4;20.45;83.12;3.19;2.38;100.72;;;;;;;;;
2014;10;1;29.78;29.76;0.63;20.87;79.75;3.51;2.41;100.67;;;;;;;;;
2014;10;2;29.12;29.49;0.96;20.57;81.75;4.36;2.3;100.67;;;;;;;;;
2014;10;3;28.89;29.24;1.52;20.2;81.38;3.52;2.01;100.73;;;;;;;;;
2014;10;4;28.59;28.87;0.51;20.08;82.12;4.38;2.02;100.68;;;;;;;;;
2014;10;5;28.02;28.65;1.09;20.08;84.88;3.56;2.06;100.62;;;;;;;;;
2014;10;6;28.33;28.6;1.03;19.9;82.81;4.62;1.78;100.64;;;;;;;;;
2014;10;7;27.88;28.44;6;19.71;84.12;3.74;1.61;100.78;;;;;;;;;
2014;10;8;27.53;28.23;16.72;19.9;86.44;3.45;1.6;100.75;;;;;;;;;
2014;10;9;26.95;28.33;14.77;18.92;85.12;2.75;1.32;100.76;;;;;;;;;
2014;10;10;27.11;28.39;10.5;18.07;80.62;2.6;2.2;100.77;;;;;;;;;
2014;10;11;27.48;28.77;8.95;18.37;80.44;2.38;2;100.84;;;;;;;;;
2014;10;12;28.33;28.65;8.11;19.35;80.69;2.9;0.5;100.79;;;;;;;;;
2014;10;13;28.14;28.64;14.13;19.23;80.88;1.9;2.09;100.77;;;;;;;;;
2014;10;14;27.86;28.7;8.56;18.8;80.56;1.4;1.32;100.91;;;;;;;;;
2014;10;15;27.86;28.69;3.78;18.8;80.56;1.95;1.98;100.97;;;;;;;;;
2014;10;16;27.97;28.5;5.96;20.2;85.88;4.69;2.04;100.87;;;;;;;;;
2014;10;17;28.44;28.58;9.5;20.02;82.81;2.82;1.91;100.82;;;;;;;;;
2014;10;18;27.91;28.44;7.5;19.23;82.06;2.21;1.06;100.89;;;;;;;;;
2014;10;19;27.31;28.34;3.13;17.88;79;2.64;1.83;100.94;;;;;;;;;
2014;10;20;26.87;28.37;1.85;18.19;82.44;3.17;1.8;100.93;;;;;;;;;
2014;10;21;28.07;28.73;2.01;18.43;77.88;2.64;2.09;100.82;;;;;;;;;
2014;10;22;28.3;28.81;5.29;19.84;82.81;3.01;2.27;100.83;;;;;;;;;
2014;10;23;28.37;28.92;20.55;19.71;81.81;2.27;2.16;100.78;;;;;;;;;
2014;10;24;28.48;28.98;27.37;20.26;83.31;2.7;2.21;100.73;;;;;;;;;
2014;10;25;28.33;28.9;51.62;20.39;84.62;3.94;-999;100.76;;;;;;;;;
2014;10;26;28;28.6;57.5;19.35;81.81;3.52;2.2;100.74;;;;;;;;;
2014;10;27;27.12;28.56;24.02;18.43;82.19;1.98;1.86;100.87;;;;;;;;;
2014;10;28;27.86;29.15;2.18;17.94;76.88;3.04;2.26;100.9;;;;;;;;;
2014;10;29;28.79;29.15;7.15;19.84;80.38;4.59;2.24;100.73;;;;;;;;;
2014;10;30;28.32;28.69;9.06;20.14;83.62;3.56;1.99;100.57;;;;;;;;;
2014;10;31;27.9;28.59;13.11;19.59;83.38;2.48;1.38;100.71;;;;;;;;;
2014;11;1;27.44;28.47;7.15;19.29;84.56;3.77;1.96;100.93;;;;;;;;;
2014;11;2;28.42;28.62;2.69;20.81;85.94;5.58;1.88;100.85;;;;;;;;;
2014;11;3;28.8;29.13;1;20.32;82.12;7.1;2.25;100.67;;;;;;;;;
2014;11;4;28.65;29.01;1.14;19.96;81.31;6.91;2.22;100.52;;;;;;;;;
2014;11;5;28.48;29.17;4.42;19.53;80.62;4.79;2.17;100.67;;;;;;;;;
2014;11;6;28.25;29.03;3.71;19.59;82;4.15;1.94;100.81;;;;;;;;;
2014;11;7;27.9;28.82;11.32;19.78;84.19;4.05;1.8;100.79;;;;;;;;;
2014;11;8;28.15;29.12;8.86;19.71;82.69;4.29;2.16;100.71;;;;;;;;;
2014;11;9;27.94;28.6;5.45;19.71;83.75;3.54;1.67;100.76;;;;;;;;;
2014;11;10;27.73;28.28;11.06;19.84;85.31;4.48;0.95;100.81;;;;;;;;;
2014;11;11;27.33;28.05;23.2;19.84;87.19;4.33;1.49;100.76;;;;;;;;;
2014;11;12;27.55;28.3;3.46;19.53;84.88;3.85;1.86;100.75;;;;;;;;;
2014;11;13;28.13;28.58;6.66;18.92;79.62;3.48;1.65;100.79;;;;;;;;;
2014;11;14;27.94;28.73;4.59;18.55;79.19;3.34;2.09;100.86;;;;;;;;;
2014;11;15;28.3;28.83;3.77;19.04;79.5;4.27;2.11;100.95;;;;;;;;;
2014;11;16;28.22;28.65;4.79;19.47;81.75;3.67;1.9;100.92;;;;;;;;;
2014;11;17;28.48;28.76;0.89;19.59;81;3;1.98;100.84;;;;;;;;;
2014;11;18;28.59;28.87;1.55;20.08;82.31;3.95;2.04;100.77;;;;;;;;;
2014;11;19;28.46;28.89;1.06;20.02;82.69;6.35;2.13;100.73;;;;;;;;;
2014;11;20;28.6;29.01;1.42;19.53;80.06;5.81;2.16;100.73;;;;;;;;;
2014;11;21;28.38;29.15;0.75;19.17;79.75;5.24;2.05;100.84;;;;;;;;;
2014;11;22;28.38;29.19;0.31;19.41;80.69;5.88;2.03;100.8;;;;;;;;;
2014;11;23;28.61;29.07;0.22;19.65;80.44;4.35;2.08;100.65;;;;;;;;;
2014;11;24;28.86;29.18;0.82;20.51;82.69;4.1;2.1;100.65;;;;;;;;;
2014;11;25;28.63;28.9;0.92;20.39;83.25;5.09;1.93;100.67;;;;;;;;;
2014;11;26;28.19;28.74;0.51;19.35;81.19;4.45;1.86;100.8;;;;;;;;;
2014;11;27;28.12;28.91;0.03;19.04;80.44;5.52;2;100.76;;;;;;;;;
2014;11;28;28.01;28.62;0.01;19.17;81.12;8.21;2.1;100.66;;;;;;;;;
2014;11;29;27.99;28.3;0.02;19.59;83;8.2;2.04;100.62;;;;;;;;;
2014;11;30;28.37;28.76;0.03;20.2;83.69;7.66;2.01;100.58;;;;;;;;;
2014;12;1;28.27;28.73;0.22;20.2;84.31;6.23;2.05;100.58;;;;;;;;;
2014;12;2;27.64;28.05;0.59;19.78;85.19;5.91;1.92;100.44;;;;;;;;;
2014;12;3;27.51;27.81;0.87;20.08;87.19;5.12;1.14;100.46;;;;;;;;;
2014;12;4;27.5;27.9;1;20.2;87.81;6.66;0.95;100.58;;;;;;;;;
2014;12;5;27.48;27.73;0.97;20.02;87.44;4.9;1.41;100.73;;;;;;;;;
2014;12;6;27.47;27.98;1.9;19.35;84.75;5.57;1.27;100.77;;;;;;;;;
2014;12;7;27.57;28.23;4.73;18.98;82.62;6.66;1.59;100.76;;;;;;;;;
2014;12;8;27.53;28.12;2.82;18.86;82.25;7.55;1.93;100.72;;;;;;;;;
2014;12;9;27.55;28.01;11.25;19.23;83.69;8.12;1.87;100.66;;;;;;;;;
2014;12;10;27.59;27.92;25.27;19.53;84.88;5.82;1.27;100.71;;;;;;;;;
2014;12;11;27.58;27.9;14.26;19.35;84;5.38;1.67;100.85;;;;;;;;;
2014;12;12;27.4;27.82;5;19.1;84;4.61;1.88;100.93;;;;;;;;;
2014;12;13;27.44;27.75;8.71;19.04;83.44;4.43;1.61;100.79;;;;;;;;;
2014;12;14;26.73;27.6;6.35;18.8;85.75;2.95;1.64;100.84;;;;;;;;;
2014;12;15;26.76;27.88;2.23;18.19;83.06;2.27;1.88;100.94;;;;;;;;;
2014;12;16;27.28;28.4;0.76;18.25;80.81;3.91;1.92;101.04;;;;;;;;;
2014;12;17;27.8;28.43;0.01;18.98;81.75;6.45;1.84;100.95;;;;;;;;;
2014;12;18;28.05;28.54;0.17;19.29;81.69;5.98;1.8;100.82;;;;;;;;;
2014;12;19;27.76;28.4;0.2;18.68;80.38;7.35;2.01;100.77;;;;;;;;;
2014;12;20;27.87;28.58;0.05;18.37;78.75;6.16;1.97;100.8;;;;;;;;;
2014;12;21;27.97;28.62;0.04;18.49;78.88;6.56;1.88;100.84;;;;;;;;;
2014;12;22;27.98;28.59;0;18.68;79.56;5.51;1.91;100.68;;;;;;;;;
2014;12;23;28.31;28.83;0;19.17;80.25;5.12;2.05;100.59;;;;;;;;;
2014;12;24;28.29;28.88;0;19.84;82.94;4.84;2.02;100.68;;;;;;;;;
2014;12;25;27.78;28.46;0;18.98;81.62;8.52;1.98;100.79;;;;;;;;;
2014;12;26;27.84;28.46;0;18.68;80.12;7.42;2.09;100.69;;;;;;;;;
2014;12;27;27.82;28.37;0;19.04;81.81;7.68;1.95;100.74;;;;;;;;;
2014;12;28;27.65;28.41;0;18.8;81.56;7.13;1.98;100.78;;;;;;;;;
2014;12;29;27.55;28.35;0;18.98;82.75;7.27;1.94;100.87;;;;;;;;;
2014;12;30;27.93;28.58;0.01;19.23;82.31;7.17;1.96;100.85;;;;;;;;;
2014;12;31;27.73;28.51;0;18.55;80.31;7.95;2.03;100.78;;;;;;;;;
2015;1;1;27.43;28.26;0;17.7;78.12;7.27;1.98;100.77;;;;;;;;;
2015;1;2;27.73;28.26;0;18.25;79.12;7.8;1.96;100.77;;;;;;;;;
2015;1;3;27.89;28.25;0;17.82;76.69;8.51;2.05;100.8;;;;;;;;;
2015;1;4;27.39;28.01;0;17.27;76.56;8.08;2.14;100.89;;;;;;;;;
2015;1;5;27.16;27.76;0;17.52;78.62;9.21;2.11;100.94;;;;;;;;;
2015;1;6;26.87;27.55;0;17.15;78.38;9.3;2.11;100.87;;;;;;;;;
2015;1;7;26.48;27.42;0;17.15;80;7.94;1.9;100.72;;;;;;;;;
2015;1;8;26.5;27.44;0;17.03;79.31;8.89;2.03;100.74;;;;;;;;;
2015;1;9;26.44;27.48;0;17.21;80.38;7.45;2.04;100.76;;;;;;;;;
2015;1;10;26.8;27.7;0;17.7;80.88;7.83;2.07;100.82;;;;;;;;;
2015;1;11;26.99;28.01;0;18.25;82.44;7.28;2.12;100.75;;;;;;;;;
2015;1;12;27.26;28.3;0;18.25;81.31;6.46;2.14;100.71;;;;;;;;;
2015;1;13;27.56;28.65;0;18.49;81;6.31;2.16;100.7;;;;;;;;;
2015;1;14;27.33;28.45;0;18.62;82.56;6.05;1.98;100.69;;;;;;;;;
2015;1;15;27.24;28.21;0;18.68;83.19;7.21;1.91;100.77;;;;;;;;;
2015;1;16;27.05;28.32;0;18.62;83.56;7.9;1.92;100.89;;;;;;;;;
2015;1;17;26.9;27.9;0;17.94;81.5;9.75;1.88;100.96;;;;;;;;;
2015;1;18;26.91;27.9;0.01;18.13;82.12;7.77;1.99;100.99;;;;;;;;;
2015;1;19;26.92;27.89;0;17.76;80.5;7.73;1.79;100.87;;;;;;;;;
2015;1;20;27.15;28.4;0.01;17.4;78;6.56;2.03;100.81;;;;;;;;;
2015;1;21;27.33;28.32;0.08;17.46;77.5;7;1.8;100.85;;;;;;;;;
2015;1;22;27.28;28.42;0.19;17.64;78.56;7.96;2.14;100.95;;;;;;;;;
2015;1;23;27.22;28.32;0.1;17.46;77.81;6.88;1.99;100.9;;;;;;;;;
2015;1;24;27.37;28.69;0.03;17.76;78.62;5.91;2.06;100.87;;;;;;;;;
2015;1;25;27.33;28.75;0.03;17.76;78.75;7.18;2.15;100.72;;;;;;;;;
2015;1;26;27.43;28.83;0;17.64;77.69;7.08;2.09;100.76;;;;;;;;;
2015;1;27;27.02;28.37;0;17.52;78.75;9.05;2.02;100.83;;;;;;;;;
2015;1;28;27.04;28.23;0;17.27;77.69;9.83;2.01;100.81;;;;;;;;;
